#                                                                     --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name              accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#      ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CAIJFF010000603.1_RG179391 -          cas6e                pfam08798      0.017    4.1   1.6     0.026    3.4   0.5   1.8   2   0   0   2   2   2   0 RG179391
CAIKUN010000204.1_RG179391 -          cas6e                pfam08798      0.017    4.1   1.6     0.026    3.4   0.5   1.8   2   0   0   2   2   2   0 RG179391
CAILXL010000619.1_RG179391 -          cas6e                pfam08798      0.017    4.1   1.6     0.026    3.4   0.5   1.8   2   0   0   2   2   2   0 RG179391
CAIVOT010000198.1_RG179391 -          cas6e                pfam08798      0.017    4.1   1.6     0.026    3.4   0.5   1.8   2   0   0   2   2   2   0 RG179391
RGDI01000003.1_RG1990038 -          PrimPol              pfam08800       0.59   -0.9   0.1         7   -4.5   0.1   1.4   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx1                 pfam09002       0.82   -2.7   4.0       5.5   -5.5   4.0   1.9   1   0   0   1   1   1   0 RG2477003
LTBA01000016.1_RG2477003 -          cas7                 pfam09344          7   -5.6   5.6         7   -6.8   5.6   1.4   1   0   0   1   1   1   0 RG2477003
RGDI01000003.1_RG1990038 -          csx1                 pfam09455       0.59   -1.6   0.1       2.4   -3.7   0.1   1.3   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          csx1                 pfam09455          7  -66.4 107.0      0.92   -2.3   0.4   5.5   2   1   3   6   6   6   0 RG2477003
CAIJFF010000603.1_RG179391 -          cas8e                pfam09481       0.89   -2.7   0.1       4.5   -5.0   0.1   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8e                pfam09481       0.89   -2.7   0.1       4.5   -5.0   0.1   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8e                pfam09481       0.89   -2.7   0.1       4.5   -5.0   0.1   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8e                pfam09481       0.89   -2.7   0.1       4.5   -5.0   0.1   1.1   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          cas8b1               pfam09484     0.0018    6.1   0.4    0.0033    5.2   0.4   1.3   1   0   0   1   1   1   1 RG1990038
RGDD01000075.1_RG1990334   -          cas8b1               pfam09484       0.16   -0.3   6.8     0.023    2.4   2.6   1.6   2   0   0   2   2   2   0 RG1990334
CAIJFF010000603.1_RG179391 -          cas8b1               pfam09484        2.8   -4.4   0.1         7   -6.2   0.1   1.0   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8b1               pfam09484        2.8   -4.4   0.1         7   -6.2   0.1   1.0   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8b1               pfam09484        2.8   -4.4   0.1         7   -6.2   0.1   1.0   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8b1               pfam09484        2.8   -4.4   0.1         7   -6.2   0.1   1.0   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8b1               pfam09484          7  -68.9 110.6       5.8   -5.5  15.1   4.9   1   1   2   3   3   3   0 RG2477003
CAIJFF010000603.1_RG179391 -          cse2gr11             pfam09485       0.68   -0.9   0.3       3.4   -3.1   0.3   1.5   1   1   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cse2gr11             pfam09485       0.68   -0.9   0.3       3.4   -3.1   0.3   1.5   1   1   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cse2gr11             pfam09485       0.68   -0.9   0.3       3.4   -3.1   0.3   1.5   1   1   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cse2gr11             pfam09485       0.68   -0.9   0.3       3.4   -3.1   0.3   1.5   1   1   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003 -          cas6                 pfam09559      0.035    2.7   0.5      0.21    0.2   0.2   2.3   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038 -          cas6                 pfam09559       0.32   -0.4   0.0       2.5   -3.3   0.0   1.5   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csb2gr5              pfam09609       0.56   -2.3   0.0       1.8   -4.0   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csb2gr5              pfam09609       0.56   -2.3   0.0       1.8   -4.0   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csb2gr5              pfam09609       0.56   -2.3   0.0       1.8   -4.0   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csb2gr5              pfam09609       0.56   -2.3   0.0       1.8   -4.0   0.0   1.2   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038 -          cas8f                pfam09611       0.53   -2.1   0.0       1.8   -3.8   0.0   1.2   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003 -          cas8f                pfam09611          7  -22.8  25.1         3   -4.6   3.8   2.1   3   0   0   3   3   3   0 RG2477003
CAIJFF010000603.1_RG179391 -          cas7f                pfam09615      0.074    1.1   0.0      0.13    0.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas7f                pfam09615      0.074    1.1   0.0      0.13    0.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas7f                pfam09615      0.074    1.1   0.0      0.13    0.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas7f                pfam09615      0.074    1.1   0.0      0.13    0.3   0.0   1.2   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          cas7f                pfam09615       0.48   -1.6   0.4       1.5   -3.2   0.0   1.3   2   0   0   2   2   2   0 RG1990334
LTBA01000016.1_RG2477003   -          cas7f                pfam09615          7   -5.8   8.1      0.71   -2.2   2.5   1.9   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038   -          csb1gr7              pfam09617       0.19    0.8   0.0      0.52   -0.6   0.0   1.5   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334   -          csb1gr7              pfam09617        0.8   -1.2   0.0       5.9   -4.1   0.0   1.3   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          csb1gr7              pfam09617       0.87   -1.3   0.0       6.8   -4.3   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csb1gr7              pfam09617       0.87   -1.3   0.0       6.8   -4.3   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csb1gr7              pfam09617       0.87   -1.3   0.0       6.8   -4.3   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csb1gr7              pfam09617       0.87   -1.3   0.0       6.8   -4.3   0.0   1.3   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          csb1gr7              pfam09617        1.7   -2.3   9.7     0.019    4.1   0.3   2.6   2   1   0   3   3   3   0 RG2477003
LTBA01000016.1_RG2477003 -          cas6f                pfam09618       0.51   -1.0   0.4         7   -4.7   0.4   1.5   1   0   0   1   1   1   0 RG2477003
LTBA01000016.1_RG2477003   -          csx3                 pfam09620       0.23    0.2   0.0         4   -3.8   0.0   1.7   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          csx3                 pfam09620       0.35   -0.4   0.1       2.4   -3.1   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csx3                 pfam09620       0.35   -0.4   0.1       2.4   -3.1   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csx3                 pfam09620       0.35   -0.4   0.1       2.4   -3.1   0.1   1.5   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csx3                 pfam09620       0.35   -0.4   0.1       2.4   -3.1   0.1   1.5   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          csx3                 pfam09620       0.47   -0.8   0.0       3.2   -3.5   0.0   1.4   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003   -          csx1                 pfam09623       0.15    0.6   0.2      0.53   -1.2   0.2   1.6   1   0   0   1   1   1   0 RG2477003
CAIJFF010000603.1_RG179391 -          csx1                 pfam09623       0.39   -0.8   0.0       1.8   -3.0   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csx1                 pfam09623       0.39   -0.8   0.0       1.8   -3.0   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csx1                 pfam09623       0.39   -0.8   0.0       1.8   -3.0   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csx1                 pfam09623       0.39   -0.8   0.0       1.8   -3.0   0.0   1.4   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          csx1                 pfam09623       0.42   -0.9   0.1       1.5   -2.6   0.1   1.3   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038   -          csm6                 pfam09651       0.38   -0.4   0.1       2.1   -2.9   0.1   1.5   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          csm6                 pfam09651       0.64   -1.2   0.0       3.2   -3.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csm6                 pfam09651       0.64   -1.2   0.0       3.2   -3.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csm6                 pfam09651       0.64   -1.2   0.0       3.2   -3.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csm6                 pfam09651       0.64   -1.2   0.0       3.2   -3.4   0.0   1.3   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          csm6                 pfam09651       0.65   -1.2   0.0       6.8   -4.5   0.0   1.4   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003 -          csx16                pfam09652       0.39    0.4   1.0       2.3   -2.0   0.1   2.0   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038   -          cas8b2               pfam09657       0.49   -2.1   1.1         1   -3.1   1.1   1.2   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas8b2               pfam09657        1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8b2               pfam09657        1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8b2               pfam09657        1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8b2               pfam09657        1.7   -3.9   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8b2               pfam09657          7  -85.5 115.2       4.3   -5.2   1.5   4.3   2   1   2   4   4   4   0 RG2477003
RGDI01000003.1_RG1990038   -          cas8a1               pfam09658        0.5   -2.1   0.1       1.7   -3.8   0.1   1.2   1   0   0   1   1   1   0 RG1990038
CAIJFF010000603.1_RG179391 -          cas8a1               pfam09658       0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8a1               pfam09658       0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8a1               pfam09658       0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8a1               pfam09658       0.74   -2.7   0.0       1.8   -4.0   0.0   1.1   1   0   0   1   1   1   0 RG179391
LTBA01000016.1_RG2477003   -          cas8a1               pfam09658          7   -8.7   9.5       2.8   -4.6   0.3   1.8   2   1   0   2   2   2   0 RG2477003
CAIJFF010000603.1_RG179391 -          csm6                 pfam09659       0.28   -1.3   0.1      0.49   -2.1   0.1   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          csm6                 pfam09659       0.28   -1.3   0.1      0.49   -2.1   0.1   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          csm6                 pfam09659       0.28   -1.3   0.1      0.49   -2.1   0.1   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          csm6                 pfam09659       0.28   -1.3   0.1      0.49   -2.1   0.1   1.1   1   0   0   1   1   1   0 RG179391
RGDI01000003.1_RG1990038   -          csm6                 pfam09659       0.29   -1.3   0.0       2.1   -4.1   0.0   1.3   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003   -          csm6                 pfam09659          7  -34.4  40.8      0.46   -2.0   0.5   3.5   4   1   1   5   5   5   0 RG2477003
LTBA01000016.1_RG2477003 -          csx1                 pfam09670       0.79   -2.7   4.1      0.84   -2.7   0.1   2.0   1   1   0   2   2   2   0 RG2477003
CAIJFF010000603.1_RG179391 -          cmr3gr5              pfam09700       0.32   -0.4   0.0      0.64   -1.5   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cmr3gr5              pfam09700       0.32   -0.4   0.0      0.64   -1.5   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cmr3gr5              pfam09700       0.32   -0.4   0.0      0.64   -1.5   0.0   1.3   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cmr3gr5              pfam09700       0.32   -0.4   0.0      0.64   -1.5   0.0   1.3   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          cmr3gr5              pfam09700        1.6   -2.7   0.0         7   -5.3   0.0   1.1   1   0   0   1   1   1   0 RG1990334
RGDI01000003.1_RG1990038   -          cmr3gr5              pfam09700        2.7   -3.5   0.0         7   -7.0   0.0   1.1   1   0   0   1   1   1   0 RG1990038
RGDI01000003.1_RG1990038   -          cmr5gr11             pfam09701      0.046    3.2   0.5      0.22    1.0   0.1   2.1   2   0   0   2   2   2   0 RG1990038
CAIJFF010000603.1_RG179391 -          cmr5gr11             pfam09701       0.94   -1.1   0.0       5.8   -3.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cmr5gr11             pfam09701       0.94   -1.1   0.0       5.8   -3.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cmr5gr11             pfam09701       0.94   -1.1   0.0       5.8   -3.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cmr5gr11             pfam09701       0.94   -1.1   0.0       5.8   -3.6   0.0   1.4   1   0   0   1   1   1   0 RG179391
RGDD01000075.1_RG1990334   -          cmr5gr11             pfam09701        1.1   -1.3   0.1         7   -4.1   0.1   1.4   1   0   0   1   1   1   0 RG1990334
LTBA01000016.1_RG2477003   -          cmr5gr11             pfam09701          7  -11.6  16.3         7   -4.2   1.7   2.9   2   1   0   2   2   2   0 RG2477003
LTBA01000016.1_RG2477003 -          csa5gr11             pfam09702       0.11    1.6   1.3       1.1   -1.6   0.1   2.7   2   0   0   2   2   2   0 RG2477003
RGDI01000003.1_RG1990038 -          csa5gr11             pfam09702       0.44   -0.3   0.0       6.7   -4.1   0.0   1.6   1   0   0   1   1   1   0 RG1990038
LTBA01000016.1_RG2477003   -          cas8a2               pfam09703      0.033    2.3   0.0      0.16    0.1   0.0   1.9   1   0   0   1   1   1   0 RG2477003
RGDI01000003.1_RG1990038   -          cas8a2               pfam09703        0.6   -1.9   0.1       2.1   -3.7   0.1   1.2   1   0   0   1   1   1   0 RG1990038
RGDD01000075.1_RG1990334   -          cas8a2               pfam09703       0.94   -2.5   0.1       5.4   -5.0   0.1   1.2   1   0   0   1   1   1   0 RG1990334
CAIJFF010000603.1_RG179391 -          cas8a2               pfam09703        1.6   -3.2   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIKUN010000204.1_RG179391 -          cas8a2               pfam09703        1.6   -3.2   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAILXL010000619.1_RG179391 -          cas8a2               pfam09703        1.6   -3.2   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIVOT010000198.1_RG179391 -          cas8a2               pfam09703        1.6   -3.2   0.0         7   -5.9   0.0   1.1   1   0   0   1   1   1   0 RG179391
CAIJFF010000603.1_RG179391 -          cas5                 pfam09704      0.025    3.3   0.0      0.11    1.2   0.0   1.9   2   0   0   2   2   2   0 RG179391
CAIKUN010000204.1_RG179391 -          cas5                 pfam09704      0.025    3.3   0.0      0.11    1.2   0.0   1.9   2   0   0   2   2   2   0 RG179391
CAILXL010000619.1_RG179391 -          cas5                 pfam09704      0.025    3.3   0.0      0.11    1.2   0.0   1.9   2   0   0   2   2   2   0 RG179391
CAIVOT010000198.1_RG179391 -          cas5                 pfam09704      0.025    3.3   0.0      0.11    1.2   0.0   1.9   2   0   0   2   2   2   0 RG179391
